"RowID","State","Account length","Area code","International plan","Voice mail plan","Number vmail messages","Total day minutes","Total day calls","Total day charge","Total eve minutes","Total eve calls","Total eve charge","Total night minutes","Total night calls","Total night charge","Total intl minutes","Total intl calls","Total intl charge","Customer service calls","Churn","DayChargePerMinute","EveChargePerMinute","NightChargePerMinute","IntChargePerMinute","SampleFlag"
"1763","MS","68","415","false","true","34","160","72","27.2","184.5","119","15.68","208.3","101","9.37","6.1","10","1.65","1","false","0.17","0.0849864498644986","0.0449831973115698","0.270491803278689","Training"
"1978","VA","138","415","false","false","0","251","119","42.67","91.2","96","7.75","142.2","87","6.4","13.8","3","3.73","3","false","0.17","0.0849780701754386","0.0450070323488045","0.270289855072464","Training"
"1487","NY","99","415","false","false","0","145.6","102","24.75","230.9","87","19.63","181.5","86","8.17","11.4","7","3.08","1","false","0.169986263736264","0.0850151580770896","0.0450137741046832","0.270175438596491","Training"
"823","RI","75","415","false","false","0","122.8","89","20.88","211.3","104","17.96","261.4","91","11.76","10.7","2","2.89","2","false","0.170032573289902","0.0849976336961666","0.0449885233358837","0.270093457943925","Training"
"69","OR","116","415","true","false","0","215.4","104","36.62","204.8","79","17.41","278.5","109","12.53","12.6","5","3.4","3","false","0.170009285051068","0.085009765625","0.0449910233393178","0.26984126984127","Training"
"2126","KS","91","408","true","false","0","246.4","110","41.89","182","98","15.47","157.6","106","7.09","12.1","2","3.27","2","true","0.170008116883117","0.085","0.04498730964467","0.270247933884298","Training"
"977","NC","45","408","false","true","38","196.8","92","33.46","254.2","108","21.61","261.8","85","11.78","7.7","2","2.08","1","false","0.170020325203252","0.0850118017309205","0.0449961802902979","0.27012987012987","Training"
"1979","ID","119","415","false","false","0","230.4","117","39.17","225","101","19.13","198.5","111","8.93","7.6","6","2.05","3","false","0.170008680555556","0.0850222222222222","0.0449874055415617","0.269736842105263","Training"
"880","TN","108","408","false","true","15","165.1","85","28.07","267","93","22.7","250.7","114","11.28","10.9","4","2.94","1","false","0.170018170805572","0.0850187265917603","0.0449940167530913","0.269724770642202","Training"
"1388","VT","63","415","false","false","0","142.5","92","24.23","208.3","102","17.71","228.9","120","10.3","7.5","2","2.03","2","false","0.170035087719298","0.085021603456553","0.0449978156400175","0.270666666666667","Training"
"759","AL","91","510","false","true","23","232.4","97","39.51","186","88","15.81","190.5","128","8.57","12.3","3","3.32","3","false","0.170008605851979","0.085","0.0449868766404199","0.269918699186992","Training"
"2572","OH","68","415","true","true","24","125.7","92","21.37","275.9","98","23.45","214.5","108","9.65","14.2","6","3.83","3","true","0.170007955449483","0.0849945632475535","0.044988344988345","0.269718309859155","Training"
"326","GA","98","415","false","true","31","121","105","20.57","218.9","98","18.61","226.7","110","10.2","12","1","3.24","1","false","0.17","0.0850159890360895","0.0449933833259815","0.27","Training"
"685","NV","86","510","false","false","0","141.3","72","24.02","154.3","95","13.12","210.6","91","9.48","8.2","5","2.21","1","false","0.169992922859165","0.0850291639662994","0.045014245014245","0.269512195121951","Training"
"2506","MO","83","408","false","false","0","117.9","101","20.04","160.4","92","13.63","235.3","150","10.59","11.4","10","3.08","0","false","0.169974554707379","0.0849750623441397","0.045006374840629","0.270175438596491","Training"
"979","MN","138","415","false","false","0","194.3","83","33.03","189.9","97","16.14","232.2","102","10.45","9","3","2.43","5","false","0.169994853319609","0.0849921011058452","0.0450043066322136","0.27","Training"
"1427","NJ","147","415","false","true","36","254.2","78","43.21","228.1","105","19.39","98","125","4.41","13.8","7","3.73","5","false","0.169984264358773","0.0850065760631302","0.045","0.270289855072464","Training"
"2626","UT","100","408","false","false","0","185","122","31.45","182.5","92","15.51","274.9","92","12.37","5.1","8","1.38","1","false","0.17","0.084986301369863","0.0449981811567843","0.270588235294118","Training"
"1024","VA","10","415","false","false","0","222.2","127","37.77","153.1","125","13.01","227.4","80","10.23","12.9","4","3.48","1","false","0.16998199819982","0.0849771391247551","0.0449868073878628","0.269767441860465","Training"
"1272","WV","54","510","false","true","33","112","90","19.04","208","112","17.68","150.3","83","6.76","11.3","4","3.05","2","false","0.17","0.085","0.0449767132401863","0.269911504424779","Training"
"802","NY","11","415","false","false","0","143.4","130","24.38","289.4","50","24.6","194","100","8.73","9.7","6","2.62","2","false","0.170013947001395","0.0850034554250173","0.045","0.270103092783505","Training"
"454","MD","85","510","true","false","0","216","73","36.72","188.2","117","16","147.1","98","6.62","3.6","7","0.97","2","false","0.17","0.0850159404888417","0.0450033990482665","0.269444444444444","Training"
"447","MT","74","408","false","false","0","174.1","96","29.6","251.1","94","21.34","257.6","123","11.59","8.3","5","2.24","2","true","0.170017231476163","0.0849860613301474","0.0449922360248447","0.269879518072289","Training"
"1853","TX","86","510","false","false","0","92.8","92","15.78","159.6","87","13.57","148.7","115","6.69","8.8","5","2.38","1","false","0.170043103448276","0.0850250626566416","0.0449899125756557","0.270454545454545","Training"
"2259","HI","3","408","false","false","0","139","99","23.63","250.7","108","21.31","286.2","87","12.88","6.1","3","1.65","4","false","0.17","0.0850019944156362","0.0450034940600978","0.270491803278689","Training"
"1692","CA","138","510","true","false","0","196.2","129","33.35","176.5","86","15","232.4","108","10.46","15.2","1","4.1","0","true","0.169979612640163","0.084985835694051","0.0450086058519793","0.269736842105263","Training"
"1588","WY","160","408","false","false","0","82.7","116","14.06","194.6","95","16.54","159","54","7.15","10.9","9","2.94","0","false","0.170012091898428","0.0849948612538541","0.0449685534591195","0.269724770642202","Training"
"1288","ME","130","408","false","false","0","176.3","140","29.97","201","104","17.09","161.9","123","7.29","11.3","5","3.05","1","false","0.169994327850255","0.0850248756218906","0.0450277949351452","0.269911504424779","Training"
"76","NJ","128","415","false","false","0","237.9","125","40.44","247.6","93","21.05","208.9","68","9.4","13.9","4","3.75","1","true","0.169987389659521","0.085016155088853","0.044997606510292","0.26978417266187","Training"
"1047","MT","185","408","false","true","29","151.1","121","25.69","244.7","88","20.8","154.4","91","6.95","13.8","2","3.73","2","false","0.170019854401059","0.085002043318349","0.0450129533678756","0.270289855072464","Training"
"713","VA","72","510","true","true","29","139.8","114","23.77","138.2","91","11.75","221","88","9.95","5.5","6","1.49","0","false","0.17002861230329","0.0850217076700434","0.0450226244343891","0.270909090909091","Training"
"1260","MT","94","510","false","false","0","163.5","136","27.8","143.7","111","12.21","253.4","82","11.4","12.6","5","3.4","1","false","0.170030581039755","0.0849686847599165","0.0449881610102605","0.26984126984127","Training"
"143","NE","94","415","false","false","0","252.6","104","42.94","169","125","14.37","170.9","106","7.69","11.1","7","3","2","false","0.169992082343626","0.0850295857988166","0.0449970743124634","0.27027027027027","Training"
"407","OH","136","415","false","true","31","143.1","88","24.33","236.6","65","20.11","227.8","120","10.25","11.4","5","3.08","2","false","0.170020964360587","0.0849957734573119","0.0449956101843723","0.270175438596491","Training"
"1371","TX","70","415","false","false","0","232.8","95","39.58","303.4","111","25.79","255.6","104","11.5","12.9","7","3.48","0","true","0.170017182130584","0.0850032959789057","0.0449921752738654","0.269767441860465","Training"
"2483","MS","68","415","false","false","0","94.1","93","16","147.6","80","12.55","213.5","85","9.61","10.1","2","2.73","0","false","0.170031880977683","0.0850271002710027","0.0450117096018735","0.27029702970297","Training"
"1194","NE","93","408","false","false","0","152.4","74","25.91","274.6","88","23.34","252.2","120","11.35","6.6","5","1.78","3","false","0.17001312335958","0.0849963583394028","0.0450039651070579","0.26969696969697","Training"
"245","VT","113","415","false","false","0","272.1","111","46.26","268.5","118","22.82","213.8","105","9.62","8.5","10","2.3","1","true","0.170011025358324","0.0849906890130354","0.0449953227315248","0.270588235294118","Training"
"386","AZ","140","408","false","false","0","149.8","134","25.47","164.4","98","13.97","294.7","124","13.26","8.1","2","2.19","1","false","0.170026702269693","0.0849756690997567","0.0449949100780455","0.27037037037037","Training"
"1369","MS","111","415","false","true","36","96.8","123","16.46","170.6","105","14.5","166","85","7.47","13.4","4","3.62","2","false","0.17004132231405","0.0849941383352872","0.045","0.270149253731343","Training"
"2490","AZ","102","408","false","false","0","158","94","26.86","207.9","100","17.67","190.4","120","8.57","10.1","10","2.73","0","false","0.17","0.084992784992785","0.0450105042016807","0.27029702970297","Training"
"2289","RI","121","510","false","true","20","211.9","110","36.02","215.1","120","18.28","238.5","107","10.73","9.4","2","2.54","0","false","0.16998584237848","0.0849837284983729","0.0449895178197065","0.270212765957447","Training"
"1310","CT","64","415","true","false","0","225.3","134","38.3","108.2","87","9.2","139.6","132","6.28","17.3","9","4.67","1","true","0.169995561473591","0.0850277264325323","0.0449856733524355","0.269942196531792","Training"
"2514","NY","115","510","false","true","16","133.3","110","22.66","185.7","111","15.78","161.5","113","7.27","5.6","4","1.51","2","false","0.169992498124531","0.0849757673667205","0.045015479876161","0.269642857142857","Training"
"2642","IL","71","510","true","false","0","186.1","114","31.64","198.6","140","16.88","206.5","80","9.29","13.8","5","3.73","4","true","0.170016120365395","0.0849949647532729","0.0449878934624697","0.270289855072464","Training"
"1418","TN","130","408","false","false","0","127","102","21.59","206.9","107","17.59","231.7","99","10.43","6.1","6","1.65","0","false","0.17","0.0850169163847269","0.0450151057401813","0.270491803278689","Training"
"2179","OR","72","510","false","false","0","141.3","133","24.02","134.9","96","11.47","227.5","97","10.24","11.2","3","3.02","2","false","0.169992922859165","0.0850259451445515","0.045010989010989","0.269642857142857","Training"
"2531","ME","56","408","false","false","0","221.9","112","37.72","278.2","122","23.65","288.1","85","12.96","7.1","5","1.92","0","true","0.169986480396575","0.0850107836089145","0.0449843804234641","0.270422535211268","Training"
"1657","MN","145","408","false","false","0","241.7","137","41.09","135.8","100","11.54","277.6","123","12.49","13.1","3","3.54","0","false","0.170004137360364","0.0849779086892489","0.044992795389049","0.270229007633588","Training"
"1173","NV","107","510","true","false","0","234.1","91","39.8","163.1","105","13.86","282.5","100","12.71","10","3","2.7","1","false","0.170012815036309","0.0849785407725322","0.0449911504424779","0.27","Training"
"2395","KS","73","408","false","false","0","194.8","112","33.12","167.2","85","14.21","100.3","61","4.51","10.8","6","2.92","1","false","0.170020533880903","0.084988038277512","0.0449651046859422","0.27037037037037","Training"
"1834","DC","217","415","false","false","0","123.7","138","21.03","248.5","105","21.12","269.6","78","12.13","13.3","4","3.59","0","false","0.170008084074373","0.084989939637827","0.0449925816023739","0.269924812030075","Training"
"1560","MS","158","510","false","false","0","175.9","105","29.9","188.3","88","16.01","188.3","98","8.47","11","6","2.97","1","false","0.169982944855031","0.0850238980350504","0.0449814126394052","0.27","Training"
"2194","LA","98","408","false","false","0","136.1","82","23.14","156.3","118","13.29","158.8","83","7.15","10.1","5","2.73","2","false","0.170022042615724","0.0850287907869482","0.0450251889168766","0.27029702970297","Training"
"1765","LA","133","415","false","false","0","216.2","67","36.75","222.2","133","18.89","192","95","8.64","3.1","1","0.84","2","false","0.169981498612396","0.085013501350135","0.045","0.270967741935484","Training"
"273","SC","99","510","false","false","0","169.2","70","28.76","271.5","77","23.08","170.2","104","7.66","10.6","2","2.86","0","false","0.169976359338061","0.0850092081031307","0.0450058754406581","0.269811320754717","Training"
"2245","MS","78","415","false","false","0","87.7","74","14.91","214.8","58","18.26","201.3","147","9.06","10.8","6","2.92","1","false","0.170011402508552","0.0850093109869646","0.0450074515648286","0.27037037037037","Training"
"2029","MA","127","510","false","true","19","129.7","115","22.05","160.8","101","13.67","265","63","11.93","12.2","3","3.29","2","false","0.170007710100231","0.0850124378109453","0.0450188679245283","0.269672131147541","Training"
"2086","NE","129","510","false","true","30","177.3","95","30.14","211.8","102","18","240.2","108","10.81","9.3","7","2.51","3","false","0.169994359842076","0.084985835694051","0.0450041631973356","0.26989247311828","Training"
